
当前城市: 扬州, 下一城市: 盘锦, 高铁费用: 599.22, 门票费: 35.00, 累计费用: 1338.74, 累计时间: 11.98, 景点: 文笔峰道家文化苑
当前城市: 通化, 下一城市: 白山, 高铁费用: 27.95, 门票费: 0.50, 累计费用: 28.45, 累计时间: 1.66, 景点: 南溪山景区Nanxi Mountain Scenic Area
当前城市: 白山, 下一城市: 廊坊, 高铁费用: 517.50, 门票费: 84.00, 累计费用: 629.95, 累计时间: 7.53, 景点: 地下大峡谷Underground Great Canyon
当前城市: 廊坊, 下一城市: 长沙, 高铁费用: 782.31, 门票费: 1.00, 累计费用: 1413.26, 累计时间: 12.28, 景点: 庐山天桥Lushan Overpass
当前城市: 长沙, 下一城市: 白沙, 高铁费用: 637.15, 门票费: 9.00, 累计费用: 2059.41, 累计时间: 19.82, 景点: 南阳五朵山Nanyang Wuduo (Five) Mountain Scenic Area
当前城市: 白沙, 下一城市: 仙桃, 高铁费用: 781.52, 门票费: 2.00, 累计费用: 2842.93, 累计时间: 27.66, 景点: 千龟山Qianguishan
当前城市: 仙桃, 下一城市: 宁波, 高铁费用: 467.87, 门票费: 2.00, 累计费用: 3312.80, 累计时间: 31.26, 景点: 大兴安岭五·六火灾纪念馆Da Hinggan Ling Five Six Fire Memorial Hall
当前城市: 宁波, 下一城市: 定安, 高铁费用: 960.20, 门票费: 68.00, 累计费用: 4340.99, 累计时间: 144.59, 景点: 光明蝶谷飞鸟乐园Bright Butterfly Valley
当前城市: 大连, 下一城市: 德州, 高铁费用: 292.70, 门票费: 70.00, 累计费用: 362.70, 累计时间: 3.63, 景点: 吊罗山Diaoluo Mountain
当前城市: 德州, 下一城市: 西安, 高铁费用: 450.84, 门票费: 139.00, 累计费用: 952.54, 累计时间: 8.63, 景点: 博山开元溶洞Kaiyuan Karst Cave in Boshan
当前城市: 西安, 下一城市: 长治, 高铁费用: 258.91, 门票费: 10.00, 累计费用: 1221.45, 累计时间: 82.07, 景点: 岩泉风景区Yanquan Scenic Area (Northeast Gate)
当前城市: 长治, 下一城市: 抚顺, 高铁费用: 677.53, 门票费: 14.00, 累计费用: 1912.97, 累计时间: 88.33, 景点: 余荫山房Yuyin Hill House
当前城市: 抚顺, 下一城市: 温州, 高铁费用: 943.32, 门票费: 48.00, 累计费用: 2904.29, 累计时间: 96.57, 景点: 山塘街Shantang Street
当前城市: 伊春, 下一城市: 上饶, 高铁费用: 1402.60, 门票费: 40.00, 累计费用: 1442.60, 累计时间: 19.79, 景点: 五指山Wuzhi Mountain
当前城市: 上饶, 下一城市: 肇庆, 高铁费用: 489.71, 门票费: 40.00, 累计费用: 1972.32, 累计时间: 25.51, 景点: 仙台山Xiantai Mountain
当前城市: 肇庆, 下一城市: 信阳, 高铁费用: 614.44, 门票费: 34.80, 累计费用: 2621.55, 累计时间: 40.93, 景点: 大青山风景区Daqingshan Tourist Site
当前城市: 信阳, 下一城市: 枣庄, 高铁费用: 240.03, 门票费: 35.00, 累计费用: 2896.58, 累计时间: 43.76, 景点: 庐山东林大峡谷Lushan Donglin Canyon
当前城市: 枣庄, 下一城市: 永州, 高铁费用: 632.23, 门票费: 27.00, 累计费用: 3555.81, 累计时间: 52.27, 景点: 峄山Yi Mountain
当前城市: 永州, 下一城市: 茂名, 高铁费用: 320.26, 门票费: 70.00, 累计费用: 3946.07, 累计时间: 66.05, 景点: 函谷关历史文化旅游区Hangu Pass Historical and Cultural Tourism Zone
当前城市: 茂名, 下一城市: 朔州, 高铁费用: 1182.04, 门票费: 55.00, 累计费用: 5183.12, 累计时间: 84.62, 景点: 丫山花海石林Yashan Flower Sea and Stone Forest
当前城市: 朔州, 下一城市: 抚州, 高铁费用: 789.64, 门票费: 50.00, 累计费用: 6022.76, 累计时间: 91.51, 景点: 建水团山村
当前城市: 抚州, 下一城市: 宿州, 高铁费用: 381.56, 门票费: 25.00, 累计费用: 6429.32, 累计时间: 94.63, 景点: 帽子峰旅游景区Maozi Peak Forest Farm
当前城市: 宿州, 下一城市: 大同, 高铁费用: 471.39, 门票费: 40.00, 累计费用: 6940.71, 累计时间: 99.24, 景点: 合掌峰Hezhang Peak
当前城市: 大同, 下一城市: 保亭, 高铁费用: 1445.13, 门票费: 30.00, 累计费用: 8415.84, 累计时间: 119.27, 景点: 九峰山Jiufeng Mountain
当前城市: 保亭, 下一城市: 三亚, 高铁费用: 28.45, 门票费: 40.00, 累计费用: 8484.30, 累计时间: 122.93, 景点: 东西岩景区East-West Rock Scenic Resort
当前城市: 三亚, 下一城市: 铁岭, 高铁费用: 1797.76, 门票费: 1.00, 累计费用: 10283.05, 累计时间: 135.92, 景点: 五指峰景区
当前城市: 湘西, 下一城市: 怀化, 高铁费用: 55.49, 门票费: 30.00, 累计费用: 85.49, 累计时间: 2.81, 景点: 云山渔谷
当前城市: 怀化, 下一城市: 晋中, 高铁费用: 697.56, 门票费: 1.00, 累计费用: 784.05, 累计时间: 78.68, 景点: 摩天岭Motianling Mountain
当前城市: 铜川, 下一城市: 广州, 高铁费用: 824.29, 门票费: 30.00, 累计费用: 854.29, 累计时间: 7.58, 景点: 二酉山Eryoushan
当前城市: 广州, 下一城市: 定安, 高铁费用: 293.91, 门票费: 68.00, 累计费用: 1216.20, 累计时间: 117.21, 景点: 光明蝶谷飞鸟乐园Bright Butterfly Valley
当前城市: 定安, 下一城市: 白沙, 高铁费用: 62.43, 门票费: 9.00, 累计费用: 1287.63, 累计时间: 121.56, 景点: 南阳五朵山Nanyang Wuduo (Five) Mountain Scenic Area
当前城市: 白沙, 下一城市: 盘锦, 高铁费用: 1627.82, 门票费: 35.00, 累计费用: 2950.46, 累计时间: 133.60, 景点: 文笔峰道家文化苑
当前城市: 盘锦, 下一城市: 鄂尔多斯, 高铁费用: 632.26, 门票费: 83.00, 累计费用: 3665.72, 累计时间: 140.62, 景点: 二郎山喇叭河风景区Laba River Park, Erlangshan National Park
当前城市: 贺州, 下一城市: 辽阳, 高铁费用: 1297.19, 门票费: 188.00, 累计费用: 1485.19, 累计时间: 8.21, 景点: 坛子岭Tanziling Scenic Area
当前城市: 辽阳, 下一城市: 汉中, 高铁费用: 1015.71, 门票费: 35.00, 累计费用: 2535.91, 累计时间: 17.35, 景点: 八达岭长城Badaling Great Wall
当前城市: 汉中, 下一城市: 吕梁, 高铁费用: 372.13, 门票费: 24.60, 累计费用: 2932.64, 累计时间: 31.42, 景点: 多河文化谷旅游区Duohe Culture Valley Tourist Area
当前城市: 吕梁, 下一城市: 乐东, 高铁费用: 1258.85, 门票费: 9.00, 累计费用: 4200.48, 累计时间: 50.41, 景点: 云蒙山皇家森林公园Yunmengshan Royal Forest Park
当前城市: 乐东, 下一城市: 蚌埠, 高铁费用: 1066.46, 门票费: 29.00, 累计费用: 5295.95, 累计时间: 60.34, 景点: 南山植物园Nanshan Botanical Garden
当前城市: 蚌埠, 下一城市: 儋州, 高铁费用: 1007.67, 门票费: 110.00, 累计费用: 6413.62, 累计时间: 69.93, 景点: 万峰林景区Wanfenglin (“Ten-Thousand Peak Forest”)
当前城市: 儋州, 下一城市: 濮阳, 高铁费用: 1125.69, 门票费: 0.00, 累计费用: 7539.31, 累计时间: 80.19, 景点: 宝界山林公园
当前城市: 濮阳, 下一城市: 佛山, 高铁费用: 853.35, 门票费: 20.00, 累计费用: 8412.66, 累计时间: 86.93, 景点: 天际岭国家森林公园
当前城市: 佛山, 下一城市: 苏州, 高铁费用: 707.52, 门票费: 10.00, 累计费用: 9130.18, 累计时间: 92.36, 景点: 大悲山灵音禅寺
当前城市: 苏州, 下一城市: 湘潭, 高铁费用: 499.87, 门票费: 120.00, 累计费用: 9750.05, 累计时间: 97.64, 景点: 山海关王家大院Wang Courtyard
当前城市: 湘潭, 下一城市: 娄底, 高铁费用: 56.72, 门票费: 188.00, 累计费用: 9994.78, 累计时间: 100.45, 景点: 凤山万寿谷
当前城市: 娄底, 下一城市: 保定, 高铁费用: 768.72, 门票费: 6.00, 累计费用: 10769.50, 累计时间: 107.22, 景点: 佛山祖庙Foshan Ancestral Temple
当前城市: 保定, 下一城市: 大连, 高铁费用: 318.57, 门票费: 0.00, 累计费用: 11088.07, 累计时间: 109.74, 景点: 峨眉山博物馆Emeishan Museum
当前城市: 大连, 下一城市: 眉山, 高铁费用: 1139.85, 门票费: 10.00, 累计费用: 12237.92, 累计时间: 119.07, 景点: 仿山墓群
当前城市: 眉山, 下一城市: 德州, 高铁费用: 850.75, 门票费: 70.00, 累计费用: 13158.67, 累计时间: 125.80, 景点: 吊罗山Diaoluo Mountain
当前城市: 德州, 下一城市: 呼伦贝尔, 高铁费用: 802.65, 门票费: 39.00, 累计费用: 14000.33, 累计时间: 133.76, 景点: 抱犊寨Baoduzhai
当前城市: 呼伦贝尔, 下一城市: 泸州, 高铁费用: 1540.75, 门票费: 42.00, 累计费用: 15583.07, 累计时间: 145.82, 景点: 东山风动石景区Dongshan  Fengdong Rock Scenic Area
当前城市: 白沙, 下一城市: 赤峰, 高铁费用: 1626.61, 门票费: 7.00, 累计费用: 1633.61, 累计时间: 11.54, 景点: 古城岩Guchengyan
当前城市: 赤峰, 下一城市: 岳阳, 高铁费用: 914.90, 门票费: 100.00, 累计费用: 2648.52, 累计时间: 18.62, 景点: 天台山大瀑布Tiantai Mountain Waterfall
当前城市: 岳阳, 下一城市: 大同, 高铁费用: 715.31, 门票费: 40.00, 累计费用: 3403.83, 累计时间: 24.59, 景点: 合掌峰Hezhang Peak
当前城市: 大同, 下一城市: 泰安, 高铁费用: 327.81, 门票费: 70.00, 累计费用: 3801.64, 累计时间: 38.41, 景点: 大洪山风景名胜区Dahong Mountain Scenic Spot
当前城市: 泰安, 下一城市: 来宾, 高铁费用: 946.72, 门票费: 38.00, 累计费用: 4786.36, 累计时间: 46.67, 景点: 圣经山风景区Shengjingshan Sceneic Area
当前城市: 黔南, 下一城市: 天门, 高铁费用: 442.76, 门票费: 199.00, 累计费用: 641.76, 累计时间: 14.46, 景点: 屏山峡谷Pingshan Grand Canyon
当前城市: 天门, 下一城市: 贺州, 高铁费用: 428.21, 门票费: 99.70, 累计费用: 1169.68, 累计时间: 19.34, 景点: 三仙山风景区Sanxian Mountain Scenic Area
当前城市: 贺州, 下一城市: 漯河, 高铁费用: 628.74, 门票费: 30.00, 累计费用: 1828.42, 累计时间: 34.83, 景点: 宁津德百杂技蟋蟀谷
当前城市: 漯河, 下一城市: 榆林, 高铁费用: 389.63, 门票费: 55.00, 累计费用: 2273.04, 累计时间: 40.00, 景点: 会稽山风景区Mount Huiji Scenic Area
当前城市: 榆林, 下一城市: 银川, 高铁费用: 183.50, 门票费: 50.00, 累计费用: 2506.55, 累计时间: 113.02, 景点: 天华山Tianhuashan
当前城市: 银川, 下一城市: 大理, 高铁费用: 919.29, 门票费: 10.00, 累计费用: 3435.84, 累计时间: 119.12, 景点: 中山陵音乐台
当前城市: 喀什, 下一城市: 保定, 高铁费用: 2026.71, 门票费: 6.00, 累计费用: 2032.71, 累计时间: 13.76, 景点: 佛山祖庙Foshan Ancestral Temple
当前城市: 保定, 下一城市: 杭州, 高铁费用: 626.92, 门票费: 0.00, 累计费用: 2659.63, 累计时间: 19.74, 景点: 万象山公园Wanxiangshan Park
当前城市: 杭州, 下一城市: 普洱, 高铁费用: 1246.10, 门票费: 0.00, 累计费用: 3905.73, 累计时间: 29.17, 景点: 大兴安岭资源馆Daxing'anling Natural Resource Exhibition
当前城市: 普洱, 下一城市: 宿州, 高铁费用: 1182.86, 门票费: 25.00, 累计费用: 5113.58, 累计时间: 36.74, 景点: 帽子峰旅游景区Maozi Peak Forest Farm
当前城市: 宿州, 下一城市: 淮安, 高铁费用: 113.98, 门票费: 120.00, 累计费用: 5347.57, 累计时间: 38.87, 景点: 嘉峪关文物景区
当前城市: 淮安, 下一城市: 咸宁, 高铁费用: 366.19, 门票费: 60.00, 累计费用: 5773.75, 累计时间: 43.90, 景点: 中山影视城Zhongshan TV and Film City
当前城市: 南阳, 下一城市: 曲靖, 高铁费用: 712.04, 门票费: 50.00, 累计费用: 762.04, 累计时间: 5.46, 景点: 寺山国家森林公园Sishan National Forest Park
当前城市: 曲靖, 下一城市: 石嘴山, 高铁费用: 912.52, 门票费: 0.00, 累计费用: 1674.56, 累计时间: 13.03, 景点: 五指山Wuzhishan
当前城市: 石嘴山, 下一城市: 张家界, 高铁费用: 697.88, 门票费: 38.00, 累计费用: 2410.44, 累计时间: 28.90, 景点: 天坪山云林天乡Yunlin Tianxiang, Tianping Mountain
当前城市: 张家界, 下一城市: 温州, 高铁费用: 603.38, 门票费: 48.00, 累计费用: 3061.82, 累计时间: 35.25, 景点: 山塘街Shantang Street
当前城市: 温州, 下一城市: 巢湖, 高铁费用: 292.15, 门票费: 48.00, 累计费用: 3401.97, 累计时间: 108.88, 景点: 天脊山自然风景区Tianji Mountain Scenic Area
当前城市: 巢湖, 下一城市: 漯河, 高铁费用: 253.09, 门票费: 30.00, 累计费用: 3685.06, 累计时间: 122.28, 景点: 宁津德百杂技蟋蟀谷
当前城市: 漯河, 下一城市: 抚顺, 高铁费用: 762.07, 门票费: 14.00, 累计费用: 4461.13, 累计时间: 129.02, 景点: 余荫山房Yuyin Hill House
当前城市: 抚顺, 下一城市: 临沂, 高铁费用: 538.46, 门票费: 24.50, 累计费用: 5024.09, 累计时间: 133.51, 景点: 文峰塔Wenfeng Tower
当前城市: 临沂, 下一城市: 阜阳, 高铁费用: 203.17, 门票费: 30.00, 累计费用: 5257.26, 累计时间: 146.64, 景点: 吐峪沟Tuyugou
当前城市: 宣城, 下一城市: 喀什, 高铁费用: 2376.53, 门票费: 6.00, 累计费用: 2382.53, 累计时间: 15.20, 景点: 云洞岩Yundong Cave
当前城市: 喀什, 下一城市: 六安, 高铁费用: 2238.72, 门票费: 9.00, 累计费用: 4630.25, 累计时间: 99.64, 景点: 南岭国家森林公园Nanling National Forest Park
当前城市: 六安, 下一城市: 本溪, 高铁费用: 746.16, 门票费: 80.00, 累计费用: 5456.41, 累计时间: 107.79, 景点: 天竺山国家森林公园
当前城市: 本溪, 下一城市: 南京, 高铁费用: 670.69, 门票费: 35.00, 累计费用: 6162.10, 累计时间: 114.01, 景点: 文笔峰Wenbi Peak
当前城市: 南京, 下一城市: 河池, 高铁费用: 797.29, 门票费: 38.00, 累计费用: 6997.39, 累计时间: 120.94, 景点: 吐鲁番火焰山大景区Turpan Flame Mountain Scenic Area
当前城市: 河池, 下一城市: 潜江, 高铁费用: 475.40, 门票费: 18.00, 累计费用: 7490.79, 累计时间: 125.58, 景点: 东海半边山Banbian Mountain
当前城市: 潜江, 下一城市: 丹东, 高铁费用: 899.40, 门票费: 9.90, 累计费用: 8400.09, 累计时间: 142.58, 景点: 僧冠峰Sengguan Peak
当前城市: 阳泉, 下一城市: 阿坝, 高铁费用: 736.88, 门票费: 130.00, 累计费用: 866.88, 累计时间: 112.09, 景点: 天柱山Tianzhu Mountain
当前城市: 阿坝, 下一城市: 聊城, 高铁费用: 817.11, 门票费: 18.00, 累计费用: 1701.99, 累计时间: 119.63, 景点: 娄山关Loushan Pass
当前城市: 聊城, 下一城市: 漯河, 高铁费用: 219.87, 门票费: 30.00, 累计费用: 1951.86, 累计时间: 132.85, 景点: 宁津德百杂技蟋蟀谷
当前城市: 漯河, 下一城市: 南宁, 高铁费用: 790.89, 门票费: 42.00, 累计费用: 2784.75, 累计时间: 138.75, 景点: 安期峰景区Anqifeng Sceneic Area
当前城市: 南宁, 下一城市: 临沧, 高铁费用: 512.45, 门票费: 1.00, 累计费用: 3298.20, 累计时间: 145.10, 景点: 云门山风景区Yunmenshan Scenic Spot
当前城市: 陇南, 下一城市: 长治, 高铁费用: 455.20, 门票费: 10.00, 累计费用: 465.20, 累计时间: 74.53, 景点: 岩泉风景区Yanquan Scenic Area (Northeast Gate)
当前城市: 青岛, 下一城市: 营口, 高铁费用: 321.83, 门票费: 55.00, 累计费用: 376.83, 累计时间: 3.79, 景点: 卓克基土司官寨文化旅游景区Zhuo Ke Ji Tusi Official Manor Cultural and Tourist Scenic Area
当前城市: 营口, 下一城市: 东莞, 高铁费用: 1270.13, 门票费: 48.00, 累计费用: 1694.96, 累计时间: 12.84, 景点: 天门山通天大道Tianmen Mountain Heaven-Linking Avenue
当前城市: 东莞, 下一城市: 长白山, 高铁费用: 1499.62, 门票费: 68.00, 累计费用: 3262.58, 累计时间: 33.18, 景点: 天堂寨风景区Tiantangzhai (“Heaven Village”) Scenic Area
当前城市: 长白山, 下一城市: 天津, 高铁费用: 589.62, 门票费: 188.00, 累计费用: 4040.21, 累计时间: 48.45, 景点: 帽峰山景区Maofeng Mountain
当前城市: 天津, 下一城市: 泉州, 高铁费用: 951.81, 门票费: 7.00, 累计费用: 4999.02, 累计时间: 65.74, 景点: 南明山景区Nanming Mountain
当前城市: 泉州, 下一城市: 漯河, 高铁费用: 640.92, 门票费: 30.00, 累计费用: 5669.94, 累计时间: 81.30, 景点: 宁津德百杂技蟋蟀谷
当前城市: 漯河, 下一城市: 安康, 高铁费用: 285.55, 门票费: 58.00, 累计费用: 6013.49, 累计时间: 86.39, 景点: 保亭常青茶溪谷Baoting Evergreen Tea Valley
当前城市: 安康, 下一城市: 昭通, 高铁费用: 469.81, 门票费: 226.00, 累计费用: 6709.30, 累计时间: 92.50, 景点: 天子山Tianzi Mountain
当前城市: 百色, 下一城市: 亳州, 高铁费用: 851.47, 门票费: 22.00, 累计费用: 873.47, 累计时间: 6.23, 景点: 月亮山Moon Hill
当前城市: 亳州, 下一城市: 宜宾, 高铁费用: 719.50, 门票费: 80.00, 累计费用: 1672.96, 累计时间: 22.23, 景点: 华蓥山Huaying Mountain
当前城市: 宜宾, 下一城市: 莆田, 高铁费用: 880.44, 门票费: 77.50, 累计费用: 2630.91, 累计时间: 28.62, 景点: 巴勒瑶族高山玻璃栈道Bale Yao Nationality Mountain Glass Path
当前城市: 莆田, 下一城市: 安顺, 高铁费用: 785.59, 门票费: 128.00, 累计费用: 3544.49, 累计时间: 36.48, 景点: 张家界大峡谷Zhangjiajie Grand Canyon
当前城市: 安顺, 下一城市: 甘孜, 高铁费用: 345.07, 门票费: 8.00, 累计费用: 3897.56, 累计时间: 39.40, 景点: 朗赛岭庄园Langsailing Manor
当前城市: 甘孜, 下一城市: 忻州, 高铁费用: 814.13, 门票费: 10.00, 累计费用: 4721.70, 累计时间: 48.92, 景点: 中雁荡山Mid Yandang Mountain
当前城市: 忻州, 下一城市: 佳木斯, 高铁费用: 1027.36, 门票费: 68.00, 累计费用: 5817.05, 累计时间: 58.13, 景点: 仰韶大峡谷The Grand Canyon of Yangshao
当前城市: 佳木斯, 下一城市: 铁岭, 高铁费用: 432.78, 门票费: 1.00, 累计费用: 6250.84, 累计时间: 63.54, 景点: 五指峰景区
当前城市: 铁岭, 下一城市: 聊城, 高铁费用: 561.27, 门票费: 18.00, 累计费用: 6830.11, 累计时间: 69.65, 景点: 娄山关Loushan Pass
当前城市: 聊城, 下一城市: 辽阳, 高铁费用: 492.32, 门票费: 188.00, 累计费用: 7510.42, 累计时间: 73.39, 景点: 坛子岭Tanziling Scenic Area
